number,bike_stands,available_bike_stands,available_bikes,last_update
368,13,12,0,2024-07-31T07:50:57+00:00
368,13,12,0,2024-07-31T11:53:08+00:00
368,13,12,0,2024-07-31T12:53:40+00:00
368,13,12,0,2024-07-31T14:54:45+00:00
368,13,12,0,2024-07-31T01:57:49+00:00
368,13,12,0,2024-07-31T08:51:30+00:00
368,13,12,0,2024-07-31T22:49:04+00:00
368,13,12,0,2024-07-31T20:58:05+00:00
368,13,12,0,2024-07-31T00:52:30+00:00
368,13,12,0,2024-07-31T06:50:25+00:00
368,13,12,0,2024-07-31T02:58:21+00:00
368,13,12,0,2024-07-31T19:57:32+00:00
368,13,12,0,2024-07-31T18:57:00+00:00
368,13,12,0,2024-07-31T21:58:37+00:00
368,13,12,0,2024-07-31T03:58:53+00:00
368,13,12,0,2024-07-31T17:56:24+00:00
368,13,12,0,2024-07-31T05:49:53+00:00
368,13,12,0,2024-07-31T10:52:35+00:00
368,13,12,0,2024-07-31T09:52:02+00:00
368,13,12,0,2024-07-31T04:59:26+00:00
368,13,13,0,2024-07-30T22:51:23+00:00
369,13,13,0,2024-07-31T18:57:52+00:00
369,13,13,0,2024-07-31T00:56:05+00:00
369,13,13,0,2024-07-31T08:58:01+00:00
369,13,13,0,2024-07-31T22:01:00+00:00
369,13,13,0,2024-07-31T14:57:01+00:00
369,13,13,0,2024-07-31T06:49:21+00:00
369,13,13,0,2024-07-31T03:57:46+00:00
369,13,13,0,2024-07-31T13:52:11+00:00
369,13,13,0,2024-07-31T07:49:54+00:00
369,13,13,0,2024-07-31T01:56:39+00:00
369,13,13,0,2024-07-31T12:51:38+00:00
369,13,13,0,2024-07-31T09:58:34+00:00
369,13,13,0,2024-07-31T20:50:22+00:00
369,13,13,0,2024-07-31T10:50:32+00:00
369,13,13,0,2024-07-31T15:56:40+00:00
369,13,13,0,2024-07-31T05:58:53+00:00
369,13,13,0,2024-07-31T19:53:23+00:00
369,13,13,0,2024-07-31T02:57:12+00:00
369,13,13,0,2024-07-31T16:56:41+00:00
369,13,13,0,2024-07-31T22:51:28+00:00
369,13,13,0,2024-07-31T17:57:15+00:00
369,13,13,0,2024-07-31T11:51:05+00:00
369,13,13,0,2024-07-30T22:54:58+00:00
369,13,13,0,2024-07-31T04:58:18+00:00
381,13,13,0,2024-07-31T15:54:08+00:00
381,13,13,0,2024-07-31T12:52:26+00:00
381,13,13,0,2024-07-31T20:56:58+00:00
381,13,13,0,2024-07-31T21:57:32+00:00
381,13,13,0,2024-07-31T17:55:16+00:00
381,13,13,0,2024-07-31T19:56:25+00:00
381,13,13,0,2024-07-31T18:55:53+00:00
381,13,13,0,2024-07-31T16:54:42+00:00
381,13,13,0,2024-07-31T22:58:06+00:00
381,13,13,0,2024-07-31T14:53:33+00:00
381,13,13,0,2024-07-31T13:52:58+00:00
